flow_id,flow_label,start_seconds,end_seconds,received_gbit
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,167.00,168.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,168.00,169.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,169.00,170.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,170.00,171.00,0.281018368
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,171.00,172.00,0.271790899
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,172.00,173.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,173.00,174.00,0.281018368
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,174.00,175.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,175.00,176.00,0.288568115
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,176.00,177.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,177.00,178.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,178.00,179.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,179.00,180.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,180.00,181.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,181.00,182.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,182.00,183.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,183.00,184.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,184.00,185.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,185.00,186.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,186.00,187.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,187.00,188.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,188.00,189.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,189.00,190.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,190.00,191.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,191.00,192.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,192.00,193.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,193.00,194.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,194.00,195.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,195.00,196.00,0.289406976
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,196.00,197.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,197.00,198.00,0.281018368
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,198.00,199.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,199.00,200.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,200.00,201.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,201.00,202.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,202.00,203.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,203.00,204.00,0.281018368
