interval,event,terminal,terminal_name,attached_switch,peer_terminal,mbit
542,send,0,VLAN4012.0,0,1,3032.25
542,send,5,LBNL_VLAN3002.1,1,7,31.5412
543,trace_offer,0,VLAN4012.0,0,1,3032.25
543,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
540,receive,1,VLAN4012.1,0,0,3032.25
540,receive,7,LBNL_VLAN3001.1,3,5,25.1658
543,send,5,LBNL_VLAN3002.1,1,7,31.5412
543,send,0,VLAN4012.0,0,1,3032.25
544,trace_offer,0,VLAN4012.0,0,1,3032.25
544,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
541,receive,7,LBNL_VLAN3001.1,3,5,31.5412
544,send,0,VLAN4012.0,0,1,3032.25
544,send,5,LBNL_VLAN3002.1,1,7,31.5412
545,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
545,trace_offer,0,VLAN4012.0,0,1,3032.25
542,receive,1,VLAN4012.1,0,0,3032.25
542,receive,1,VLAN4012.1,0,0,3032.25
542,receive,7,LBNL_VLAN3001.1,3,5,63.0823
545,send,0,VLAN4012.0,0,1,3032.25
545,send,5,LBNL_VLAN3002.1,1,7,31.5412
546,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
546,trace_offer,0,VLAN4012.0,0,1,3032.25
543,receive,1,VLAN4012.1,0,0,3032.25
546,send,0,VLAN4012.0,0,1,3032.25
546,send,5,LBNL_VLAN3002.1,1,7,31.5412
547,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
547,trace_offer,0,VLAN4012.0,0,1,3032.25
544,receive,7,LBNL_VLAN3001.1,3,5,63.0823
547,send,0,VLAN4012.0,0,1,3032.25
547,send,5,LBNL_VLAN3002.1,1,7,31.5412
548,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
548,trace_offer,0,VLAN4012.0,0,1,3032.25
545,receive,1,VLAN4012.1,0,0,3032.25
548,send,5,LBNL_VLAN3002.1,1,7,31.5412
548,send,0,VLAN4012.0,0,1,3032.25
549,trace_offer,0,VLAN4012.0,0,1,3032.25
549,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
546,receive,7,LBNL_VLAN3001.1,3,5,63.0823
546,receive,1,VLAN4012.1,0,0,3032.25
549,send,5,LBNL_VLAN3002.1,1,7,31.5412
549,send,0,VLAN4012.0,0,1,3032.25
550,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
550,trace_offer,0,VLAN4012.0,0,1,3040.84
547,receive,1,VLAN4012.1,0,0,3032.25
547,receive,1,VLAN4012.1,0,0,3032.25
547,receive,7,LBNL_VLAN3001.1,3,5,31.5412
550,send,5,LBNL_VLAN3002.1,1,7,25.3336
550,send,0,VLAN4012.0,0,1,3040.84
551,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
551,trace_offer,0,VLAN4012.0,0,1,3040.84
551,send,5,LBNL_VLAN3002.1,1,7,25.3336
551,send,0,VLAN4012.0,0,1,3040.84
552,trace_offer,0,VLAN4012.0,0,1,3040.84
552,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
549,receive,7,LBNL_VLAN3001.1,3,5,31.5412
549,receive,1,VLAN4012.1,0,0,3040.84
552,send,5,LBNL_VLAN3002.1,1,7,25.3336
552,send,0,VLAN4012.0,0,1,3040.84
553,trace_offer,0,VLAN4012.0,0,1,3040.84
553,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
550,receive,1,VLAN4012.1,0,0,3040.84
550,receive,7,LBNL_VLAN3001.1,3,5,56.8748
553,send,5,LBNL_VLAN3002.1,1,7,25.3336
553,send,0,VLAN4012.0,0,1,3040.84
554,trace_offer,0,VLAN4012.0,0,1,3040.84
554,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
551,receive,7,LBNL_VLAN3001.1,3,5,25.3336
551,receive,1,VLAN4012.1,0,0,3040.84
554,send,0,VLAN4012.0,0,1,3040.84
554,send,5,LBNL_VLAN3002.1,1,7,25.3336
555,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
555,trace_offer,0,VLAN4012.0,0,1,3040.84
552,receive,1,VLAN4012.1,0,0,3040.84
555,send,5,LBNL_VLAN3002.1,1,7,25.3336
555,send,0,VLAN4012.0,0,1,3040.84
556,trace_offer,0,VLAN4012.0,0,1,3040.84
556,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
553,receive,1,VLAN4012.1,0,0,3040.84
553,receive,7,LBNL_VLAN3001.1,3,5,25.3336
556,send,0,VLAN4012.0,0,1,3040.84
556,send,5,LBNL_VLAN3002.1,1,7,25.3336
557,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
557,trace_offer,0,VLAN4012.0,0,1,3040.84
554,receive,1,VLAN4012.1,0,0,3040.84
554,receive,7,LBNL_VLAN3001.1,3,5,25.3336
557,send,0,VLAN4012.0,0,1,3040.84
557,send,5,LBNL_VLAN3002.1,1,7,25.3336
558,trace_offer,0,VLAN4012.0,0,1,3040.84
558,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
555,receive,7,LBNL_VLAN3001.1,3,5,25.3336
555,receive,1,VLAN4012.1,0,0,3040.84
555,receive,1,VLAN4012.1,0,0,3040.84
558,send,0,VLAN4012.0,0,1,3040.84
558,send,5,LBNL_VLAN3002.1,1,7,25.3336
559,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
559,trace_offer,0,VLAN4012.0,0,1,3040.84
556,receive,7,LBNL_VLAN3001.1,3,5,50.6672
559,send,0,VLAN4012.0,0,1,3040.84
559,send,5,LBNL_VLAN3002.1,1,7,25.3336
560,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
560,trace_offer,0,VLAN4012.0,0,1,2997.89
557,receive,7,LBNL_VLAN3001.1,3,5,25.3336
557,receive,1,VLAN4012.1,0,0,3040.84
557,receive,1,VLAN4012.1,0,0,3040.84
560,send,0,VLAN4012.0,0,1,2997.89
560,send,5,LBNL_VLAN3002.1,1,7,31.7928
561,trace_offer,0,VLAN4012.0,0,1,2997.89
561,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
561,send,5,LBNL_VLAN3002.1,1,7,31.7928
561,send,0,VLAN4012.0,0,1,2997.89
562,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
562,trace_offer,0,VLAN4012.0,0,1,2997.89
559,receive,1,VLAN4012.1,0,0,2997.89
559,receive,7,LBNL_VLAN3001.1,3,5,50.6672
562,send,5,LBNL_VLAN3002.1,1,7,31.7928
562,send,0,VLAN4012.0,0,1,2997.89
563,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
563,trace_offer,0,VLAN4012.0,0,1,2997.89
560,receive,1,VLAN4012.1,0,0,2997.89
560,receive,1,VLAN4012.1,0,0,2997.89
560,receive,7,LBNL_VLAN3001.1,3,5,31.7928
563,send,5,LBNL_VLAN3002.1,1,7,31.7928
563,send,0,VLAN4012.0,0,1,2997.89
564,trace_offer,0,VLAN4012.0,0,1,2997.89
564,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
564,send,0,VLAN4012.0,0,1,2997.89
564,send,5,LBNL_VLAN3002.1,1,7,31.7928
565,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
565,trace_offer,0,VLAN4012.0,0,1,2997.89
562,receive,7,LBNL_VLAN3001.1,3,5,31.7928
562,receive,1,VLAN4012.1,0,0,2997.89
565,send,0,VLAN4012.0,0,1,2997.89
565,send,5,LBNL_VLAN3002.1,1,7,31.7928
566,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
566,trace_offer,0,VLAN4012.0,0,1,2997.89
563,receive,1,VLAN4012.1,0,0,2997.89
563,receive,7,LBNL_VLAN3001.1,3,5,31.7928
566,send,5,LBNL_VLAN3002.1,1,7,31.7928
566,send,0,VLAN4012.0,0,1,2997.89
567,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
567,trace_offer,0,VLAN4012.0,0,1,2997.89
564,receive,1,VLAN4012.1,0,0,2997.89
564,receive,7,LBNL_VLAN3001.1,3,5,31.7928
564,receive,1,VLAN4012.1,0,0,2997.89
567,send,0,VLAN4012.0,0,1,2997.89
567,send,5,LBNL_VLAN3002.1,1,7,31.7928
568,trace_offer,0,VLAN4012.0,0,1,2997.89
568,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
565,receive,7,LBNL_VLAN3001.1,3,5,63.5856
568,send,0,VLAN4012.0,0,1,2997.89
568,send,5,LBNL_VLAN3002.1,1,7,31.7928
569,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
569,trace_offer,0,VLAN4012.0,0,1,2997.89
566,receive,7,LBNL_VLAN3001.1,3,5,31.7928
566,receive,1,VLAN4012.1,0,0,2997.89
569,send,5,LBNL_VLAN3002.1,1,7,31.7928
569,send,0,VLAN4012.0,0,1,2997.89
570,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
570,trace_offer,0,VLAN4012.0,0,1,2997.89
567,receive,1,VLAN4012.1,0,0,2997.89
567,receive,1,VLAN4012.1,0,0,2997.89
570,send,5,LBNL_VLAN3002.1,1,7,25.1658
570,send,0,VLAN4012.0,0,1,2997.89
571,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
571,trace_offer,0,VLAN4012.0,0,1,2997.89
568,receive,7,LBNL_VLAN3001.1,3,5,31.7928
568,receive,1,VLAN4012.1,0,0,2997.89
571,send,5,LBNL_VLAN3002.1,1,7,25.1658
571,send,0,VLAN4012.0,0,1,2997.89
572,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
572,trace_offer,0,VLAN4012.0,0,1,2997.89
569,receive,7,LBNL_VLAN3001.1,3,5,63.5856
572,send,5,LBNL_VLAN3002.1,1,7,25.1658
572,send,0,VLAN4012.0,0,1,2997.89
573,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
573,trace_offer,0,VLAN4012.0,0,1,2997.89
570,receive,1,VLAN4012.1,0,0,2997.89
570,receive,1,VLAN4012.1,0,0,2997.89
573,send,0,VLAN4012.0,0,1,2997.89
573,send,5,LBNL_VLAN3002.1,1,7,25.1658
574,trace_offer,0,VLAN4012.0,0,1,2997.89
574,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
571,receive,7,LBNL_VLAN3001.1,3,5,25.1658
574,send,0,VLAN4012.0,0,1,2997.89
574,send,5,LBNL_VLAN3002.1,1,7,25.1658
575,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
575,trace_offer,0,VLAN4012.0,0,1,2997.89
572,receive,1,VLAN4012.1,0,0,2997.89
572,receive,1,VLAN4012.1,0,0,2997.89
572,receive,7,LBNL_VLAN3001.1,3,5,25.1658
575,send,0,VLAN4012.0,0,1,2997.89
575,send,5,LBNL_VLAN3002.1,1,7,25.1658
576,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
576,trace_offer,0,VLAN4012.0,0,1,2997.89
573,receive,7,LBNL_VLAN3001.1,3,5,25.1658
573,receive,1,VLAN4012.1,0,0,2997.89
576,send,0,VLAN4012.0,0,1,2997.89
576,send,5,LBNL_VLAN3002.1,1,7,25.1658
577,trace_offer,0,VLAN4012.0,0,1,2997.89
577,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
574,receive,7,LBNL_VLAN3001.1,3,5,25.1658
577,send,0,VLAN4012.0,0,1,2997.89
577,send,5,LBNL_VLAN3002.1,1,7,25.1658
578,trace_offer,0,VLAN4012.0,0,1,2997.89
578,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
575,receive,1,VLAN4012.1,0,0,2997.89
575,receive,7,LBNL_VLAN3001.1,3,5,50.3316
578,send,0,VLAN4012.0,0,1,2997.89
578,send,5,LBNL_VLAN3002.1,1,7,25.1658
579,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
579,trace_offer,0,VLAN4012.0,0,1,2997.89
576,receive,1,VLAN4012.1,0,0,2997.89
576,receive,7,LBNL_VLAN3001.1,3,5,25.1658
579,send,0,VLAN4012.0,0,1,2997.89
579,send,5,LBNL_VLAN3002.1,1,7,25.1658
580,trace_offer,0,VLAN4012.0,0,1,2980.71
580,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
577,receive,1,VLAN4012.1,0,0,2997.89
577,receive,1,VLAN4012.1,0,0,2997.89
580,send,0,VLAN4012.0,0,1,2980.71
580,send,5,LBNL_VLAN3002.1,1,7,31.5412
581,trace_offer,0,VLAN4012.0,0,1,2980.71
581,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
578,receive,1,VLAN4012.1,0,0,2980.71
578,receive,7,LBNL_VLAN3001.1,3,5,25.1658
581,send,5,LBNL_VLAN3002.1,1,7,31.5412
581,send,0,VLAN4012.0,0,1,2980.71
582,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
582,trace_offer,0,VLAN4012.0,0,1,2980.71
579,receive,7,LBNL_VLAN3001.1,3,5,25.1658
582,send,5,LBNL_VLAN3002.1,1,7,31.5412
582,send,0,VLAN4012.0,0,1,2980.71
583,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
583,trace_offer,0,VLAN4012.0,0,1,2980.71
580,receive,7,LBNL_VLAN3001.1,3,5,56.707
580,receive,1,VLAN4012.1,0,0,2980.71
580,receive,1,VLAN4012.1,0,0,2980.71
583,send,5,LBNL_VLAN3002.1,1,7,31.5412
583,send,0,VLAN4012.0,0,1,2980.71
584,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
584,trace_offer,0,VLAN4012.0,0,1,2980.71
581,receive,7,LBNL_VLAN3001.1,3,5,31.5412
584,send,0,VLAN4012.0,0,1,2980.71
584,send,5,LBNL_VLAN3002.1,1,7,31.5412
585,trace_offer,0,VLAN4012.0,0,1,2980.71
585,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
582,receive,1,VLAN4012.1,0,0,2980.71
582,receive,7,LBNL_VLAN3001.1,3,5,31.5412
585,send,5,LBNL_VLAN3002.1,1,7,31.5412
585,send,0,VLAN4012.0,0,1,2980.71
586,trace_offer,0,VLAN4012.0,0,1,2980.71
586,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
583,receive,1,VLAN4012.1,0,0,2980.71
586,send,0,VLAN4012.0,0,1,2980.71
586,send,5,LBNL_VLAN3002.1,1,7,31.5412
587,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
587,trace_offer,0,VLAN4012.0,0,1,2980.71
584,receive,7,LBNL_VLAN3001.1,3,5,31.5412
584,receive,1,VLAN4012.1,0,0,2980.71
584,receive,1,VLAN4012.1,0,0,2980.71
587,send,0,VLAN4012.0,0,1,2980.71
587,send,5,LBNL_VLAN3002.1,1,7,31.5412
588,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
588,trace_offer,0,VLAN4012.0,0,1,2980.71
585,receive,1,VLAN4012.1,0,0,2980.71
585,receive,7,LBNL_VLAN3001.1,3,5,31.5412
588,send,5,LBNL_VLAN3002.1,1,7,31.5412
588,send,0,VLAN4012.0,0,1,2980.71
589,trace_offer,5,LBNL_VLAN3002.1,1,7,31.5412
589,trace_offer,0,VLAN4012.0,0,1,2980.71
586,receive,7,LBNL_VLAN3001.1,3,5,63.0823
589,send,5,LBNL_VLAN3002.1,1,7,31.5412
589,send,0,VLAN4012.0,0,1,2980.71
590,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
590,trace_offer,0,VLAN4012.0,0,1,2980.71
587,receive,7,LBNL_VLAN3001.1,3,5,31.5412
587,receive,1,VLAN4012.1,0,0,2980.71
590,send,5,LBNL_VLAN3002.1,1,7,25.1658
590,send,0,VLAN4012.0,0,1,2980.71
591,trace_offer,0,VLAN4012.0,0,1,2980.71
591,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
588,receive,1,VLAN4012.1,0,0,2980.71
588,receive,1,VLAN4012.1,0,0,2980.71
591,send,5,LBNL_VLAN3002.1,1,7,25.1658
591,send,0,VLAN4012.0,0,1,2980.71
592,trace_offer,0,VLAN4012.0,0,1,2980.71
592,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
589,receive,7,LBNL_VLAN3001.1,3,5,63.0823
592,send,5,LBNL_VLAN3002.1,1,7,25.1658
592,send,0,VLAN4012.0,0,1,2980.71
593,trace_offer,0,VLAN4012.0,0,1,2980.71
593,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
590,receive,1,VLAN4012.1,0,0,2980.71
590,receive,7,LBNL_VLAN3001.1,3,5,25.1658
593,send,5,LBNL_VLAN3002.1,1,7,25.1658
593,send,0,VLAN4012.0,0,1,2980.71
594,trace_offer,0,VLAN4012.0,0,1,2980.71
594,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
591,receive,1,VLAN4012.1,0,0,2980.71
591,receive,7,LBNL_VLAN3001.1,3,5,25.1658
594,send,5,LBNL_VLAN3002.1,1,7,25.1658
594,send,0,VLAN4012.0,0,1,2980.71
595,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
595,trace_offer,0,VLAN4012.0,0,1,2980.71
592,receive,1,VLAN4012.1,0,0,2980.71
592,receive,1,VLAN4012.1,0,0,2980.71
595,send,0,VLAN4012.0,0,1,2980.71
595,send,5,LBNL_VLAN3002.1,1,7,25.1658
596,trace_offer,0,VLAN4012.0,0,1,2980.71
596,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
593,receive,1,VLAN4012.1,0,0,2980.71
593,receive,7,LBNL_VLAN3001.1,3,5,25.1658
596,send,0,VLAN4012.0,0,1,2980.71
596,send,5,LBNL_VLAN3002.1,1,7,25.1658
597,trace_offer,0,VLAN4012.0,0,1,2980.71
597,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
594,receive,7,LBNL_VLAN3001.1,3,5,25.1658
597,send,0,VLAN4012.0,0,1,2980.71
597,send,5,LBNL_VLAN3002.1,1,7,25.1658
598,trace_offer,0,VLAN4012.0,0,1,2980.71
598,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
595,receive,1,VLAN4012.1,0,0,2980.71
595,receive,7,LBNL_VLAN3001.1,3,5,25.1658
595,receive,1,VLAN4012.1,0,0,2980.71
598,send,5,LBNL_VLAN3002.1,1,7,25.1658
598,send,0,VLAN4012.0,0,1,2980.71
599,trace_offer,0,VLAN4012.0,0,1,2980.71
599,trace_offer,5,LBNL_VLAN3002.1,1,7,25.1658
596,receive,7,LBNL_VLAN3001.1,3,5,25.1658
599,send,5,LBNL_VLAN3002.1,1,7,25.1658
599,send,0,VLAN4012.0,0,1,2980.71
600,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
600,trace_offer,0,VLAN4012.0,0,1,2963.53
597,receive,7,LBNL_VLAN3001.1,3,5,50.3316
597,receive,1,VLAN4012.1,0,0,2980.71
597,receive,1,VLAN4012.1,0,0,2980.71
600,send,5,LBNL_VLAN3002.1,1,7,31.7089
600,send,0,VLAN4012.0,0,1,2963.53
601,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
601,trace_offer,0,VLAN4012.0,0,1,2963.53
598,receive,1,VLAN4012.1,0,0,2963.53
601,send,5,LBNL_VLAN3002.1,1,7,31.7089
601,send,0,VLAN4012.0,0,1,2963.53
602,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
602,trace_offer,0,VLAN4012.0,0,1,2963.53
599,receive,7,LBNL_VLAN3001.1,3,5,25.1658
602,send,5,LBNL_VLAN3002.1,1,7,31.7089
602,send,0,VLAN4012.0,0,1,2963.53
603,trace_offer,0,VLAN4012.0,0,1,2963.53
603,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
600,receive,7,LBNL_VLAN3001.1,3,5,56.8748
600,receive,1,VLAN4012.1,0,0,2963.53
603,send,5,LBNL_VLAN3002.1,1,7,31.7089
603,send,0,VLAN4012.0,0,1,2963.53
604,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
604,trace_offer,0,VLAN4012.0,0,1,2963.53
601,receive,1,VLAN4012.1,0,0,2963.53
604,send,0,VLAN4012.0,0,1,2963.53
604,send,5,LBNL_VLAN3002.1,1,7,31.7089
605,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
605,trace_offer,0,VLAN4012.0,0,1,2963.53
602,receive,1,VLAN4012.1,0,0,2963.53
602,receive,7,LBNL_VLAN3001.1,3,5,31.7089
602,receive,1,VLAN4012.1,0,0,2963.53
605,send,0,VLAN4012.0,0,1,2963.53
605,send,5,LBNL_VLAN3002.1,1,7,31.7089
606,trace_offer,0,VLAN4012.0,0,1,2963.53
606,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
603,receive,7,LBNL_VLAN3001.1,3,5,31.7089
603,receive,1,VLAN4012.1,0,0,2963.53
606,send,0,VLAN4012.0,0,1,2963.53
606,send,5,LBNL_VLAN3002.1,1,7,31.7089
607,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
607,trace_offer,0,VLAN4012.0,0,1,2963.53
604,receive,1,VLAN4012.1,0,0,2963.53
604,receive,7,LBNL_VLAN3001.1,3,5,63.4179
607,send,5,LBNL_VLAN3002.1,1,7,31.7089
607,send,0,VLAN4012.0,0,1,2963.53
608,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
608,trace_offer,0,VLAN4012.0,0,1,2963.53
605,receive,1,VLAN4012.1,0,0,2963.53
605,receive,7,LBNL_VLAN3001.1,3,5,31.7089
608,send,5,LBNL_VLAN3002.1,1,7,31.7089
608,send,0,VLAN4012.0,0,1,2963.53
609,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7089
609,trace_offer,0,VLAN4012.0,0,1,2963.53
606,receive,7,LBNL_VLAN3001.1,3,5,31.7089
609,send,5,LBNL_VLAN3002.1,1,7,31.7089
609,send,0,VLAN4012.0,0,1,2963.53
610,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
610,trace_offer,0,VLAN4012.0,0,1,2980.71
607,receive,1,VLAN4012.1,0,0,2963.53
607,receive,7,LBNL_VLAN3001.1,3,5,31.7089
607,receive,1,VLAN4012.1,0,0,2963.53
610,send,0,VLAN4012.0,0,1,2980.71
610,send,5,LBNL_VLAN3002.1,1,7,25.3336
611,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
611,trace_offer,0,VLAN4012.0,0,1,2980.71
608,receive,1,VLAN4012.1,0,0,2980.71
611,send,5,LBNL_VLAN3002.1,1,7,25.3336
611,send,0,VLAN4012.0,0,1,2980.71
612,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
612,trace_offer,0,VLAN4012.0,0,1,2980.71
609,receive,1,VLAN4012.1,0,0,2980.71
609,receive,7,LBNL_VLAN3001.1,3,5,31.7089
612,send,0,VLAN4012.0,0,1,2980.71
612,send,5,LBNL_VLAN3002.1,1,7,25.3336
613,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
613,trace_offer,0,VLAN4012.0,0,1,2980.71
610,receive,7,LBNL_VLAN3001.1,3,5,31.7089
613,send,5,LBNL_VLAN3002.1,1,7,25.3336
613,send,0,VLAN4012.0,0,1,2980.71
614,trace_offer,0,VLAN4012.0,0,1,2980.71
614,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
611,receive,1,VLAN4012.1,0,0,2980.71
611,receive,7,LBNL_VLAN3001.1,3,5,50.6672
614,send,5,LBNL_VLAN3002.1,1,7,25.3336
614,send,0,VLAN4012.0,0,1,2980.71
615,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
615,trace_offer,0,VLAN4012.0,0,1,2980.71
612,receive,1,VLAN4012.1,0,0,2980.71
612,receive,1,VLAN4012.1,0,0,2980.71
612,receive,7,LBNL_VLAN3001.1,3,5,25.3336
615,send,5,LBNL_VLAN3002.1,1,7,25.3336
615,send,0,VLAN4012.0,0,1,2980.71
616,trace_offer,0,VLAN4012.0,0,1,2980.71
616,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
616,send,5,LBNL_VLAN3002.1,1,7,25.3336
616,send,0,VLAN4012.0,0,1,2980.71
617,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
617,trace_offer,0,VLAN4012.0,0,1,2980.71
614,receive,1,VLAN4012.1,0,0,2980.71
614,receive,1,VLAN4012.1,0,0,2980.71
614,receive,7,LBNL_VLAN3001.1,3,5,25.3336
617,send,5,LBNL_VLAN3002.1,1,7,25.3336
617,send,0,VLAN4012.0,0,1,2980.71
618,trace_offer,0,VLAN4012.0,0,1,2980.71
618,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
615,receive,7,LBNL_VLAN3001.1,3,5,50.6672
615,receive,1,VLAN4012.1,0,0,2980.71
618,send,0,VLAN4012.0,0,1,2980.71
618,send,5,LBNL_VLAN3002.1,1,7,25.3336
619,trace_offer,0,VLAN4012.0,0,1,2980.71
619,trace_offer,5,LBNL_VLAN3002.1,1,7,25.3336
619,send,0,VLAN4012.0,0,1,2980.71
619,send,5,LBNL_VLAN3002.1,1,7,25.3336
620,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
620,trace_offer,0,VLAN4012.0,0,1,2980.71
617,receive,7,LBNL_VLAN3001.1,3,5,25.3336
617,receive,1,VLAN4012.1,0,0,2980.71
617,receive,1,VLAN4012.1,0,0,2980.71
620,send,5,LBNL_VLAN3002.1,1,7,31.7928
620,send,0,VLAN4012.0,0,1,2980.71
621,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
621,trace_offer,0,VLAN4012.0,0,1,2980.71
618,receive,7,LBNL_VLAN3001.1,3,5,25.3336
618,receive,1,VLAN4012.1,0,0,2980.71
621,send,5,LBNL_VLAN3002.1,1,7,31.7928
621,send,0,VLAN4012.0,0,1,2980.71
622,trace_offer,0,VLAN4012.0,0,1,2980.71
622,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
619,receive,7,LBNL_VLAN3001.1,3,5,50.6672
622,send,0,VLAN4012.0,0,1,2980.71
622,send,5,LBNL_VLAN3002.1,1,7,31.7928
623,trace_offer,0,VLAN4012.0,0,1,2980.71
623,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
620,receive,1,VLAN4012.1,0,0,2980.71
620,receive,7,LBNL_VLAN3001.1,3,5,31.7928
620,receive,1,VLAN4012.1,0,0,2980.71
623,send,0,VLAN4012.0,0,1,2980.71
623,send,5,LBNL_VLAN3002.1,1,7,31.7928
624,trace_offer,0,VLAN4012.0,0,1,2980.71
624,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
621,receive,7,LBNL_VLAN3001.1,3,5,31.7928
624,send,5,LBNL_VLAN3002.1,1,7,31.7928
624,send,0,VLAN4012.0,0,1,2980.71
625,trace_offer,0,VLAN4012.0,0,1,2980.71
625,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
622,receive,1,VLAN4012.1,0,0,2980.71
622,receive,1,VLAN4012.1,0,0,2980.71
625,send,0,VLAN4012.0,0,1,2980.71
625,send,5,LBNL_VLAN3002.1,1,7,31.7928
626,trace_offer,0,VLAN4012.0,0,1,2980.71
626,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
623,receive,1,VLAN4012.1,0,0,2980.71
623,receive,7,LBNL_VLAN3001.1,3,5,31.7928
626,send,5,LBNL_VLAN3002.1,1,7,31.7928
626,send,0,VLAN4012.0,0,1,2980.71
627,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
627,trace_offer,0,VLAN4012.0,0,1,2980.71
624,receive,7,LBNL_VLAN3001.1,3,5,31.7928
627,send,5,LBNL_VLAN3002.1,1,7,31.7928
627,send,0,VLAN4012.0,0,1,2980.71
628,trace_offer,0,VLAN4012.0,0,1,2980.71
628,trace_offer,5,LBNL_VLAN3002.1,1,7,31.7928
625,receive,7,LBNL_VLAN3001.1,3,5,63.5856
625,receive,1,VLAN4012.1,0,0,2980.71
