interval,flow_id,source_terminal,destination_terminal,offered_gbit
708,5002,2,3,2.070174237
709,5001,0,1,2.774548873
709,5002,2,3,2.070174237
710,5001,0,1,2.765958939
710,5002,2,3,2.130303779
711,5001,0,1,2.765958939
711,5002,2,3,2.130303779
712,5001,0,1,2.765958939
712,5002,2,3,2.130303779
713,5001,0,1,2.765958939
713,5002,2,3,2.130303779
714,5001,0,1,2.765958939
714,5002,2,3,2.130303779
715,5001,0,1,2.765958939
715,5002,2,3,2.130303779
716,5001,0,1,2.765958939
716,5002,2,3,2.130303779
717,5001,0,1,2.765958939
717,5002,2,3,2.130303779
718,5001,0,1,2.765958939
718,5002,2,3,2.130303779
719,5001,0,1,2.765958939
719,5002,2,3,2.130303779
720,5001,0,1,2.757369004
720,5002,2,3,2.095944040
721,5001,0,1,2.757369004
721,5002,2,3,2.095944040
722,5001,0,1,2.757369004
722,5002,2,3,2.095944040
723,5001,0,1,2.757369004
723,5002,2,3,2.095944040
724,5001,0,1,2.757369004
724,5002,2,3,2.095944040
725,5001,0,1,2.757369004
725,5002,2,3,2.095944040
726,5001,0,1,2.757369004
726,5002,2,3,2.095944040
727,5001,0,1,2.757369004
727,5002,2,3,2.095944040
728,5001,0,1,2.757369004
728,5002,2,3,2.095944040
729,5001,0,1,2.757369004
729,5002,2,3,2.095944040
730,5001,0,1,2.748779069
730,5002,2,3,2.087354106
731,5001,0,1,2.748779069
731,5002,2,3,2.087354106
732,5001,0,1,2.748779069
732,5002,2,3,2.087354106
733,5001,0,1,2.748779069
733,5002,2,3,2.087354106
734,5001,0,1,2.748779069
734,5002,2,3,2.087354106
735,5001,0,1,2.748779069
735,5002,2,3,2.087354106
736,5001,0,1,2.748779069
736,5002,2,3,2.087354106
737,5001,0,1,2.748779069
737,5002,2,3,2.087354106
738,5001,0,1,2.748779069
738,5002,2,3,2.087354106
739,5001,0,1,2.748779069
739,5002,2,3,2.087354106
740,5001,0,1,2.765958939
740,5002,2,3,2.104533975
741,5001,0,1,2.765958939
741,5002,2,3,2.104533975
742,5001,0,1,2.765958939
742,5002,2,3,2.104533975
743,5001,0,1,2.765958939
743,5002,2,3,2.104533975
744,5001,0,1,2.765958939
744,5002,2,3,2.104533975
745,5001,0,1,2.765958939
745,5002,2,3,2.104533975
746,5001,0,1,2.765958939
746,5002,2,3,2.104533975
747,5001,0,1,2.765958939
747,5002,2,3,2.104533975
748,5001,0,1,2.765958939
748,5002,2,3,2.104533975
749,5001,0,1,2.765958939
749,5002,2,3,2.104533975
750,5001,0,1,2.783138808
750,5002,2,3,2.070174237
751,5001,0,1,2.783138808
751,5002,2,3,2.070174237
752,5001,0,1,2.783138808
752,5002,2,3,2.070174237
753,5001,0,1,2.783138808
753,5002,2,3,2.070174237
754,5001,0,1,2.783138808
754,5002,2,3,2.070174237
755,5001,0,1,2.783138808
755,5002,2,3,2.070174237
756,5001,0,1,2.783138808
756,5002,2,3,2.070174237
757,5001,0,1,2.783138808
757,5002,2,3,2.070174237
758,5001,0,1,2.783138808
758,5002,2,3,2.070174237
759,5001,0,1,2.783138808
759,5002,2,3,2.070174237
760,5001,0,1,2.774548873
760,5002,2,3,2.070174237
761,5001,0,1,2.774548873
761,5002,2,3,2.070174237
762,5001,0,1,2.774548873
762,5002,2,3,2.070174237
763,5001,0,1,2.774548873
763,5002,2,3,2.070174237
764,5001,0,1,2.774548873
