interval,event,switch,switch_name,port,target_type,target_index,capacity_mbit,queued_before_mbit,sent_mbit,queued_after_mbit,shared_queued_before_mbit,shared_queued_after_mbit,shared_buffer_mbit,dropped_mbit,active_queue_entries
1488,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1489,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1490,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1491,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1492,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1493,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1494,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1495,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1496,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1497,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1498,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1499,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1500,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1501,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1502,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1503,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1504,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1505,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1506,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1507,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1508,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1509,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1510,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1511,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1512,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
1513,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1514,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1515,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1516,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1517,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
1518,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1519,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1520,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1521,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1522,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
1523,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1524,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1525,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1526,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1527,egress,0,VLAN4012,3,terminal,3,20000,0,5901.29,0,0,0,909.28,0,0
1528,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1529,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1530,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1531,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1532,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1533,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1534,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1535,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1536,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1537,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1538,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1539,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1540,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1541,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1542,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1543,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1544,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1545,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1546,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1547,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1548,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1549,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1550,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1551,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1552,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1553,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1554,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1555,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1556,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1557,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
1558,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1559,egress,0,VLAN4012,3,terminal,3,20000,0,5995.77,0,0,0,909.28,0,0
1560,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1561,egress,0,VLAN4012,3,terminal,3,20000,0,5995.77,0,0,0,909.28,0,0
1562,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
1563,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
1564,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
1565,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
1566,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
1567,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1568,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1569,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1570,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1571,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1572,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1573,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1574,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1575,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1576,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1577,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1578,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1579,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1580,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1581,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1582,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1583,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1584,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1585,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1586,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1587,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1588,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1589,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1590,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1591,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1592,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1593,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1594,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1595,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1596,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1597,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1598,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1599,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1600,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1601,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1602,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1603,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1604,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1605,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1606,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1607,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1608,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
1609,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1610,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
1611,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1612,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1613,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1614,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
1615,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1616,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
1617,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1618,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1619,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1620,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1621,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1622,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1623,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1624,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1625,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1626,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1627,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1628,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1629,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1630,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1631,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1632,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1633,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1634,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1635,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1636,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1637,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1638,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1639,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1640,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1641,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1642,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1643,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1644,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1645,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1646,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1647,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1648,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1649,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1650,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1651,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
1652,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1653,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1654,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1655,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1656,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
1657,egress,0,VLAN4012,3,terminal,3,20000,0,2929.17,0,0,0,909.28,0,0
1658,egress,0,VLAN4012,3,terminal,3,20000,0,2929.17,0,0,0,909.28,0,0
1659,egress,0,VLAN4012,3,terminal,3,20000,0,2929.17,0,0,0,909.28,0,0
1660,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1661,egress,0,VLAN4012,3,terminal,3,20000,0,5858.34,0,0,0,909.28,0,0
1662,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1663,egress,0,VLAN4012,3,terminal,3,20000,0,2929.17,0,0,0,909.28,0,0
1664,egress,0,VLAN4012,3,terminal,3,20000,0,2929.17,0,0,0,909.28,0,0
1665,egress,0,VLAN4012,3,terminal,3,20000,0,2929.17,0,0,0,909.28,0,0
1666,egress,0,VLAN4012,3,terminal,3,20000,0,5858.34,0,0,0,909.28,0,0
1667,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1668,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1669,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1670,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1671,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1672,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1673,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1674,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
1675,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1676,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
1677,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1678,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1679,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1680,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1681,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1682,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1683,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1684,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1685,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1686,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1687,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1688,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1689,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1690,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1691,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1692,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1693,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1694,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1695,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
1696,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
1697,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1698,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1699,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1700,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1701,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1702,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1703,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1704,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1705,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1706,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1707,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1708,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1709,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1710,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1711,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1712,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1713,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1714,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1715,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1716,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1717,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1718,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
1719,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1720,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
1721,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
1722,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
1723,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1724,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
1725,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
1726,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
1727,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
1728,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1729,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
1730,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1731,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
1732,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
1733,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1734,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
1735,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
1736,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
1737,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1738,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1739,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1740,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1741,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1742,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1743,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1744,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1745,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1746,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1747,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1748,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1749,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1750,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1751,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1752,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1753,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1754,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1755,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1756,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1757,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1758,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1759,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1760,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1761,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1762,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1763,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1764,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1765,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
1766,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
1767,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1768,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1769,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1770,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1771,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1772,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1773,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1774,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1775,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1776,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1777,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1778,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1779,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1780,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1781,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1782,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
1783,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1784,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1785,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
1786,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
1787,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
