interval,event,switch,switch_name,port,target_type,target_index,capacity_mbit,queued_before_mbit,sent_mbit,queued_after_mbit,shared_queued_before_mbit,shared_queued_after_mbit,shared_buffer_mbit,dropped_mbit,active_queue_entries
1736,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
1737,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1737,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
1737,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1738,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
1738,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
1739,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
1739,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
1740,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
1740,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
1740,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
1741,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
1741,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
1741,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
1742,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
1742,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
1742,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
1743,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
1743,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
1743,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
1744,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
1744,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1744,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
1745,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
1745,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
1746,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
1746,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
1747,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1747,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
1747,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
1748,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
1748,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.3316,0,0,0,909.28,0,0
1749,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
1749,egress,2,STARLIGHT,1,switch,3,40000,0,50.3316,0,0,0,909.28,0,0
1750,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
1750,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
1750,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.3316,0,0,0,909.28,0,0
1751,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
1751,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
1751,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
1752,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1752,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
1752,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
1753,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
1753,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
1754,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.3316,0,0,0,909.28,0,0
1754,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
1755,egress,2,STARLIGHT,1,switch,3,40000,0,50.3316,0,0,0,909.28,0,0
1755,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
1755,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
1756,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
1756,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.3316,0,0,0,909.28,0,0
1756,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
1757,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1757,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
1757,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
1758,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1758,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
1759,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1759,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1760,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1760,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1760,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1761,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.2435,0,0,0,909.28,0,0
1761,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1761,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1762,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1762,egress,2,STARLIGHT,1,switch,3,40000,0,62.2435,0,0,0,909.28,0,0
1762,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1763,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.2435,0,0,0,909.28,0,0
1763,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.2435,0,0,0,909.28,0,0
1764,egress,2,STARLIGHT,1,switch,3,40000,0,62.2435,0,0,0,909.28,0,0
1764,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1765,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.2435,0,0,0,909.28,0,0
1765,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1765,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1766,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1766,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1766,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1767,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1767,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1767,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1768,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1768,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1768,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1769,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1769,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1769,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1770,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1770,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1770,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1771,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1771,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
1772,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1772,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
1773,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
1773,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1773,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1774,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1774,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1774,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1775,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1775,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
1776,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1776,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
1777,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
1777,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1777,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1778,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1778,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1778,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1779,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.2435,0,0,0,909.28,0,0
1779,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1780,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1780,egress,2,STARLIGHT,1,switch,3,40000,0,62.2435,0,0,0,909.28,0,0
1781,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1781,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.2435,0,0,0,909.28,0,0
1781,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1782,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1782,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1782,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1783,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1783,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1784,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1784,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1785,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1785,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1785,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.2435,0,0,0,909.28,0,0
1786,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
1786,egress,2,STARLIGHT,1,switch,3,40000,0,62.2435,0,0,0,909.28,0,0
1786,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1787,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.2435,0,0,0,909.28,0,0
1787,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
1787,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.7464,0,0,0,909.28,0,0
1788,egress,2,STARLIGHT,1,switch,3,40000,0,24.7464,0,0,0,909.28,0,0
1788,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1788,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
1789,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.7464,0,0,0,909.28,0,0
1789,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.4928,0,0,0,909.28,0,0
1790,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1790,egress,2,STARLIGHT,1,switch,3,40000,0,49.4928,0,0,0,909.28,0,0
1791,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.4928,0,0,0,909.28,0,0
1791,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.4928,0,0,0,909.28,0,0
1792,egress,2,STARLIGHT,1,switch,3,40000,0,49.4928,0,0,0,909.28,0,0
1792,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.7464,0,0,0,909.28,0,0
1793,egress,2,STARLIGHT,1,switch,3,40000,0,24.7464,0,0,0,909.28,0,0
1793,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.7464,0,0,0,909.28,0,0
1793,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.4928,0,0,0,909.28,0,0
1794,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.7464,0,0,0,909.28,0,0
1794,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1794,egress,2,STARLIGHT,1,switch,3,40000,0,24.7464,0,0,0,909.28,0,0
1795,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.7464,0,0,0,909.28,0,0
1795,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.7464,0,0,0,909.28,0,0
1796,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.4928,0,0,0,909.28,0,0
1796,egress,2,STARLIGHT,1,switch,3,40000,0,24.7464,0,0,0,909.28,0,0
1797,egress,2,STARLIGHT,1,switch,3,40000,0,49.4928,0,0,0,909.28,0,0
1797,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1797,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.7464,0,0,0,909.28,0,0
1798,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.4112,0,0,0,909.28,0,0
1798,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.4928,0,0,0,909.28,0,0
1799,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1799,egress,2,STARLIGHT,1,switch,3,40000,0,62.4112,0,0,0,909.28,0,0
1800,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.2056,0,0,0,909.28,0,0
1800,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.4112,0,0,0,909.28,0,0
1801,egress,2,STARLIGHT,1,switch,3,40000,0,31.2056,0,0,0,909.28,0,0
1801,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.4112,0,0,0,909.28,0,0
1802,egress,2,STARLIGHT,1,switch,3,40000,0,62.4112,0,0,0,909.28,0,0
1802,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.2056,0,0,0,909.28,0,0
1802,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.2056,0,0,0,909.28,0,0
1803,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1803,egress,2,STARLIGHT,1,switch,3,40000,0,31.2056,0,0,0,909.28,0,0
1803,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.4112,0,0,0,909.28,0,0
1804,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.4112,0,0,0,909.28,0,0
1804,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.2056,0,0,0,909.28,0,0
1805,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1805,egress,2,STARLIGHT,1,switch,3,40000,0,62.4112,0,0,0,909.28,0,0
1806,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.4112,0,0,0,909.28,0,0
1806,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.4112,0,0,0,909.28,0,0
1807,egress,2,STARLIGHT,1,switch,3,40000,0,62.4112,0,0,0,909.28,0,0
1807,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1808,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.4112,0,0,0,909.28,0,0
1808,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1808,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1809,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1809,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1810,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
1810,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1811,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
1811,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1811,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1812,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1812,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1812,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
1813,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
1813,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1814,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1814,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
1815,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1815,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
1816,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
1816,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1817,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1817,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
1817,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1818,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1818,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
1818,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1819,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1819,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1819,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1820,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1820,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1820,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1821,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1821,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1821,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1822,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1822,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1822,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1823,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1823,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1823,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1824,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1824,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1824,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1825,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1825,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1825,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1826,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1826,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1826,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.4573,0,0,0,909.28,0,0
1827,egress,2,STARLIGHT,1,switch,3,40000,0,31.4573,0,0,0,909.28,0,0
1827,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1827,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1828,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1828,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.4573,0,0,0,909.28,0,0
1829,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1829,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1830,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1830,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1830,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1831,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1831,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
1831,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1832,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1832,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
1832,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1833,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
1833,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1833,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1834,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1834,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1834,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
1835,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1835,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1835,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
1836,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
1836,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
1837,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
1837,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1838,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.7402,0,0,0,909.28,0,0
1838,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
1839,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
1839,egress,2,STARLIGHT,1,switch,3,40000,0,61.7402,0,0,0,909.28,0,0
1840,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
1840,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
1840,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.7402,0,0,0,909.28,0,0
1841,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
1841,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
1841,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
1842,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
1842,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
1842,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1843,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.7402,0,0,0,909.28,0,0
1843,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
1844,egress,2,STARLIGHT,1,switch,3,40000,0,61.7402,0,0,0,909.28,0,0
1844,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
1845,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.7402,0,0,0,909.28,0,0
