flow_id,flow_label,start_seconds,end_seconds,received_gbit
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,171.00,172.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,172.00,173.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,172.00,173.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,173.00,174.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,173.00,174.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,174.00,175.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,174.00,175.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,175.00,176.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,175.00,176.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,176.00,177.00,29.291676959
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,176.00,177.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,177.00,178.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,177.00,178.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,178.00,179.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,178.00,179.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,179.00,180.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,179.00,180.00,0.272629760
7001,LBNL1->LBNL2 vlan4012,180.00,181.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,180.00,181.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,181.00,182.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,181.00,182.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,182.00,183.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,182.00,183.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,183.00,184.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,183.00,184.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,184.00,185.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,184.00,185.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,185.00,186.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,185.00,186.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,186.00,187.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,186.00,187.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,187.00,188.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,187.00,188.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,188.00,189.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,188.00,189.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,189.00,190.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,189.00,190.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,190.00,191.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,190.00,191.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,191.00,192.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,191.00,192.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,192.00,193.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,192.00,193.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,193.00,194.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,193.00,194.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,194.00,195.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,194.00,195.00,0.272629760
7001,LBNL1->LBNL2 vlan4012,195.00,196.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,195.00,196.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,196.00,197.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,196.00,197.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,197.00,198.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,197.00,198.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,198.00,199.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,198.00,199.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,199.00,200.00,29.205777613
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,199.00,200.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,200.00,201.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,200.00,201.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,201.00,202.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,201.00,202.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,202.00,203.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,202.00,203.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,203.00,204.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,203.00,204.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,204.00,205.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,204.00,205.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,205.00,206.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,205.00,206.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,206.00,207.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,206.00,207.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,207.00,208.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,207.00,208.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,208.00,209.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,208.00,209.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,209.00,210.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,209.00,210.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,210.00,211.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,210.00,211.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,211.00,212.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,211.00,212.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,212.00,213.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,212.00,213.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,213.00,214.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,213.00,214.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,214.00,215.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,214.00,215.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,215.00,216.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,215.00,216.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,216.00,217.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,216.00,217.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,217.00,218.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,217.00,218.00,0.290245837
7001,LBNL1->LBNL2 vlan4012,218.00,219.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,218.00,219.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,219.00,220.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,219.00,220.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,220.00,221.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,220.00,221.00,0.289406976
7001,LBNL1->LBNL2 vlan4012,221.00,222.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,221.00,222.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,222.00,223.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,222.00,223.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,223.00,224.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,223.00,224.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,224.00,225.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,224.00,225.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,225.00,226.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,225.00,226.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,226.00,227.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,226.00,227.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,227.00,228.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,227.00,228.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,228.00,229.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,228.00,229.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,229.00,230.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,229.00,230.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,230.00,231.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,230.00,231.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,231.00,232.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,231.00,232.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,232.00,233.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,232.00,233.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,233.00,234.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,233.00,234.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,234.00,235.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,234.00,235.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,235.00,236.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,235.00,236.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,236.00,237.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,236.00,237.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,237.00,238.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,237.00,238.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,238.00,239.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,238.00,239.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,239.00,240.00,29.978871726
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,239.00,240.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,240.00,241.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,240.00,241.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,241.00,242.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,241.00,242.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,242.00,243.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,242.00,243.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,243.00,244.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,243.00,244.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,244.00,245.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,244.00,245.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,245.00,246.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,245.00,246.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,246.00,247.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,246.00,247.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,247.00,248.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,247.00,248.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,248.00,249.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,248.00,249.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,249.00,250.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,249.00,250.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,250.00,251.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,250.00,251.00,0.293601280
7001,LBNL1->LBNL2 vlan4012,251.00,252.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,251.00,252.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,252.00,253.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,252.00,253.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,253.00,254.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,253.00,254.00,0.295279002
7001,LBNL1->LBNL2 vlan4012,254.00,255.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,254.00,255.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,255.00,256.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,255.00,256.00,0.277662925
7001,LBNL1->LBNL2 vlan4012,256.00,257.00,29.978871726
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,256.00,257.00,0.293601280
7001,LBNL1->LBNL2 vlan4012,257.00,258.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,257.00,258.00,0.276824064
7001,LBNL1->LBNL2 vlan4012,258.00,259.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,258.00,259.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,259.00,260.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,259.00,260.00,0.292762419
7001,LBNL1->LBNL2 vlan4012,260.00,261.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,260.00,261.00,0.272629760
7001,LBNL1->LBNL2 vlan4012,261.00,262.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,261.00,262.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,262.00,263.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,262.00,263.00,0.290245837
7001,LBNL1->LBNL2 vlan4012,263.00,264.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,263.00,264.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,264.00,265.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,264.00,265.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,265.00,266.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,265.00,266.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,266.00,267.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,266.00,267.00,0.281018368
7001,LBNL1->LBNL2 vlan4012,267.00,268.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,267.00,268.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,268.00,269.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,268.00,269.00,0.280179507
7001,LBNL1->LBNL2 vlan4012,269.00,270.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,269.00,270.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,270.00,271.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,270.00,271.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,271.00,272.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,271.00,272.00,0.280179507
7001,LBNL1->LBNL2 vlan4012,272.00,273.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,272.00,273.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,273.00,274.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,273.00,274.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,274.00,275.00,29.291676959
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,274.00,275.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,275.00,276.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,275.00,276.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,276.00,277.00,29.291676959
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,276.00,277.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,277.00,278.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,277.00,278.00,0.277662925
7001,LBNL1->LBNL2 vlan4012,278.00,279.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,278.00,279.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,279.00,280.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,279.00,280.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,280.00,281.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,280.00,281.00,0.280179507
7001,LBNL1->LBNL2 vlan4012,281.00,282.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,281.00,282.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,282.00,283.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,282.00,283.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,283.00,284.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,283.00,284.00,0.280179507
7001,LBNL1->LBNL2 vlan4012,284.00,285.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,284.00,285.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,285.00,286.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,285.00,286.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,286.00,287.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,286.00,287.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,287.00,288.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,287.00,288.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,288.00,289.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,288.00,289.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,289.00,290.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,289.00,290.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,290.00,291.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,290.00,291.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,291.00,292.00,29.291676959
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,291.00,292.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,292.00,293.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,292.00,293.00,0.281018368
7001,LBNL1->LBNL2 vlan4012,293.00,294.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,293.00,294.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,294.00,295.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,294.00,295.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,295.00,296.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,295.00,296.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,296.00,297.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,296.00,297.00,0.276824064
7001,LBNL1->LBNL2 vlan4012,297.00,298.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,297.00,298.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,298.00,299.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,298.00,299.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,299.00,300.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,299.00,300.00,0.275146342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,300.00,301.00,0.288568115
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,301.00,302.00,0.283534950
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,302.00,303.00,0.273468621
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,303.00,303.09,0.025165824
