flow_id,flow_label,start_seconds,end_seconds,received_gbit
5002,STAR1->STAR2 vlan4012,234.00,235.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,235.00,236.00,28.604482191
5002,STAR1->STAR2 vlan4012,235.00,236.00,20.014547599
5001,LBNL1->LBNL2 vlan4012,236.00,237.00,28.518582845
5002,STAR1->STAR2 vlan4012,236.00,237.00,20.701742367
5001,LBNL1->LBNL2 vlan4012,237.00,238.00,28.518582845
5002,STAR1->STAR2 vlan4012,237.00,238.00,20.701742367
5001,LBNL1->LBNL2 vlan4012,238.00,239.00,28.518582845
5002,STAR1->STAR2 vlan4012,238.00,239.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,239.00,240.00,28.604482191
5002,STAR1->STAR2 vlan4012,239.00,240.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,240.00,241.00,28.604482191
5002,STAR1->STAR2 vlan4012,240.00,241.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,241.00,242.00,28.690381537
5002,STAR1->STAR2 vlan4012,241.00,242.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,242.00,243.00,28.690381537
5002,STAR1->STAR2 vlan4012,242.00,243.00,20.701742367
5001,LBNL1->LBNL2 vlan4012,243.00,244.00,28.862180229
5002,STAR1->STAR2 vlan4012,243.00,244.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,244.00,245.00,28.948079575
5002,STAR1->STAR2 vlan4012,244.00,245.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,245.00,246.00,28.690381537
5002,STAR1->STAR2 vlan4012,245.00,246.00,20.100446945
5001,LBNL1->LBNL2 vlan4012,246.00,247.00,28.690381537
5002,STAR1->STAR2 vlan4012,246.00,247.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,247.00,248.00,28.690381537
5002,STAR1->STAR2 vlan4012,247.00,248.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,248.00,249.00,28.604482191
5002,STAR1->STAR2 vlan4012,248.00,249.00,20.014547599
5001,LBNL1->LBNL2 vlan4012,249.00,250.00,28.604482191
5002,STAR1->STAR2 vlan4012,249.00,250.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,250.00,251.00,28.690381537
5002,STAR1->STAR2 vlan4012,250.00,251.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,251.00,252.00,29.119878267
5002,STAR1->STAR2 vlan4012,251.00,252.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,252.00,253.00,28.776280883
5002,STAR1->STAR2 vlan4012,252.00,253.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,253.00,254.00,29.205777613
5002,STAR1->STAR2 vlan4012,253.00,254.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,254.00,255.00,28.432683500
5002,STAR1->STAR2 vlan4012,254.00,255.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,255.00,256.00,28.432683500
5002,STAR1->STAR2 vlan4012,255.00,256.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,256.00,257.00,28.604482191
5002,STAR1->STAR2 vlan4012,256.00,257.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,257.00,258.00,28.690381537
5002,STAR1->STAR2 vlan4012,257.00,258.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,258.00,259.00,28.776280883
5002,STAR1->STAR2 vlan4012,258.00,259.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,259.00,260.00,28.862180229
5002,STAR1->STAR2 vlan4012,259.00,260.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,260.00,261.00,28.862180229
5002,STAR1->STAR2 vlan4012,260.00,261.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,261.00,262.00,28.862180229
5002,STAR1->STAR2 vlan4012,261.00,262.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,262.00,263.00,28.948079575
5002,STAR1->STAR2 vlan4012,262.00,263.00,20.959440404
5001,LBNL1->LBNL2 vlan4012,263.00,264.00,28.690381537
5002,STAR1->STAR2 vlan4012,263.00,264.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,264.00,265.00,28.604482191
5002,STAR1->STAR2 vlan4012,264.00,265.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,265.00,266.00,28.518582845
5002,STAR1->STAR2 vlan4012,265.00,266.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,266.00,267.00,28.518582845
5002,STAR1->STAR2 vlan4012,266.00,267.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,267.00,268.00,28.518582845
5002,STAR1->STAR2 vlan4012,267.00,268.00,20.787641713
5001,LBNL1->LBNL2 vlan4012,268.00,269.00,28.604482191
5002,STAR1->STAR2 vlan4012,268.00,269.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,269.00,270.00,28.690381537
5002,STAR1->STAR2 vlan4012,269.00,270.00,20.701742367
5001,LBNL1->LBNL2 vlan4012,270.00,271.00,28.690381537
5002,STAR1->STAR2 vlan4012,270.00,271.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,271.00,272.00,28.776280883
5002,STAR1->STAR2 vlan4012,271.00,272.00,20.787641713
5001,LBNL1->LBNL2 vlan4012,272.00,273.00,28.776280883
5002,STAR1->STAR2 vlan4012,272.00,273.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,273.00,274.00,28.948079575
5002,STAR1->STAR2 vlan4012,273.00,274.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,274.00,275.00,28.690381537
5002,STAR1->STAR2 vlan4012,274.00,275.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,275.00,276.00,28.260884808
5002,STAR1->STAR2 vlan4012,275.00,276.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,276.00,277.00,28.604482191
5002,STAR1->STAR2 vlan4012,276.00,277.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,277.00,278.00,28.604482191
5002,STAR1->STAR2 vlan4012,277.00,278.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,278.00,279.00,28.604482191
5002,STAR1->STAR2 vlan4012,278.00,279.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,279.00,280.00,28.604482191
5002,STAR1->STAR2 vlan4012,279.00,280.00,20.100446945
5001,LBNL1->LBNL2 vlan4012,280.00,281.00,28.604482191
5002,STAR1->STAR2 vlan4012,280.00,281.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,281.00,282.00,28.862180229
5002,STAR1->STAR2 vlan4012,281.00,282.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,282.00,283.00,28.776280883
5002,STAR1->STAR2 vlan4012,282.00,283.00,20.701742367
5001,LBNL1->LBNL2 vlan4012,283.00,284.00,28.518582845
5002,STAR1->STAR2 vlan4012,283.00,284.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,284.00,285.00,28.346784154
5002,STAR1->STAR2 vlan4012,284.00,285.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,285.00,286.00,28.346784154
5002,STAR1->STAR2 vlan4012,285.00,286.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,286.00,287.00,28.432683500
5002,STAR1->STAR2 vlan4012,286.00,287.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,287.00,288.00,28.518582845
5002,STAR1->STAR2 vlan4012,287.00,288.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,288.00,289.00,28.604482191
5002,STAR1->STAR2 vlan4012,288.00,289.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,289.00,290.00,28.690381537
5002,STAR1->STAR2 vlan4012,289.00,290.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,290.00,291.00,28.862180229
5002,STAR1->STAR2 vlan4012,290.00,291.00,20.873541059
5001,LBNL1->LBNL2 vlan4012,291.00,292.00,28.518582845
5002,STAR1->STAR2 vlan4012,291.00,292.00,20.787641713
5001,LBNL1->LBNL2 vlan4012,292.00,293.00,28.518582845
5002,STAR1->STAR2 vlan4012,292.00,293.00,20.873541059
5001,LBNL1->LBNL2 vlan4012,293.00,294.00,28.346784154
5002,STAR1->STAR2 vlan4012,293.00,294.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,294.00,295.00,28.432683500
5002,STAR1->STAR2 vlan4012,294.00,295.00,20.100446945
5001,LBNL1->LBNL2 vlan4012,295.00,296.00,28.518582845
5002,STAR1->STAR2 vlan4012,295.00,296.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,296.00,297.00,28.604482191
5002,STAR1->STAR2 vlan4012,296.00,297.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,297.00,298.00,28.690381537
5002,STAR1->STAR2 vlan4012,297.00,298.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,298.00,299.00,28.690381537
5002,STAR1->STAR2 vlan4012,298.00,299.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,299.00,300.00,28.776280883
5002,STAR1->STAR2 vlan4012,299.00,300.00,20.444044329
5002,STAR1->STAR2 vlan4012,300.00,301.00,20.272245637
5002,STAR1->STAR2 vlan4012,301.00,302.00,20.444044329
5002,STAR1->STAR2 vlan4012,302.00,303.00,20.100446945
5002,STAR1->STAR2 vlan4012,303.00,304.00,20.186346291
5002,STAR1->STAR2 vlan4012,304.00,305.00,20.272245637
5002,STAR1->STAR2 vlan4012,305.00,306.00,20.014547599
5002,STAR1->STAR2 vlan4012,306.00,307.00,20.358144983
5002,STAR1->STAR2 vlan4012,307.00,308.00,20.358144983
5002,STAR1->STAR2 vlan4012,308.00,309.00,20.358144983
5002,STAR1->STAR2 vlan4012,309.00,310.00,20.272245637
5002,STAR1->STAR2 vlan4012,310.00,311.00,20.444044329
5002,STAR1->STAR2 vlan4012,311.00,312.00,20.186346291
5002,STAR1->STAR2 vlan4012,312.00,313.00,20.358144983
5002,STAR1->STAR2 vlan4012,313.00,314.00,20.272245637
5002,STAR1->STAR2 vlan4012,314.00,315.00,20.615843021
5002,STAR1->STAR2 vlan4012,315.00,316.00,20.529943675
5002,STAR1->STAR2 vlan4012,316.00,317.00,20.444044329
5002,STAR1->STAR2 vlan4012,317.00,318.00,20.358144983
5002,STAR1->STAR2 vlan4012,318.00,319.00,20.701742367
5002,STAR1->STAR2 vlan4012,319.00,320.00,20.701742367
5002,STAR1->STAR2 vlan4012,320.00,321.00,20.529943675
5002,STAR1->STAR2 vlan4012,321.00,322.00,20.358144983
5002,STAR1->STAR2 vlan4012,322.00,323.00,20.100446945
5002,STAR1->STAR2 vlan4012,323.00,324.00,20.014547599
5002,STAR1->STAR2 vlan4012,324.00,325.00,20.358144983
5002,STAR1->STAR2 vlan4012,325.00,326.00,20.358144983
5002,STAR1->STAR2 vlan4012,326.00,327.00,20.444044329
5002,STAR1->STAR2 vlan4012,327.00,328.00,20.358144983
5002,STAR1->STAR2 vlan4012,328.00,329.00,20.358144983
5002,STAR1->STAR2 vlan4012,329.00,330.00,20.186346291
5002,STAR1->STAR2 vlan4012,330.00,331.00,20.615843021
5002,STAR1->STAR2 vlan4012,331.00,332.00,20.272245637
5002,STAR1->STAR2 vlan4012,332.00,333.00,20.186346291
5002,STAR1->STAR2 vlan4012,333.00,334.00,20.358144983
5002,STAR1->STAR2 vlan4012,334.00,335.00,20.529943675
5002,STAR1->STAR2 vlan4012,335.00,336.00,19.928648253
5002,STAR1->STAR2 vlan4012,336.00,337.00,20.529943675
5002,STAR1->STAR2 vlan4012,337.00,338.00,20.014547599
5002,STAR1->STAR2 vlan4012,338.00,339.00,20.444044329
5002,STAR1->STAR2 vlan4012,339.00,340.00,20.186346291
5002,STAR1->STAR2 vlan4012,340.00,341.00,19.928648253
5002,STAR1->STAR2 vlan4012,341.00,342.00,20.186346291
5002,STAR1->STAR2 vlan4012,342.00,343.00,20.358144983
5002,STAR1->STAR2 vlan4012,343.00,344.00,20.615843021
5002,STAR1->STAR2 vlan4012,344.00,345.00,20.358144983
5002,STAR1->STAR2 vlan4012,345.00,346.00,20.529943675
5002,STAR1->STAR2 vlan4012,346.00,347.00,20.444044329
5002,STAR1->STAR2 vlan4012,347.00,348.00,20.272245637
5002,STAR1->STAR2 vlan4012,348.00,349.00,20.529943675
5002,STAR1->STAR2 vlan4012,349.00,350.00,19.928648253
5002,STAR1->STAR2 vlan4012,350.00,351.00,20.615843021
5002,STAR1->STAR2 vlan4012,351.00,352.00,20.529943675
5002,STAR1->STAR2 vlan4012,352.00,353.00,20.615843021
5002,STAR1->STAR2 vlan4012,353.00,354.00,20.444044329
5002,STAR1->STAR2 vlan4012,354.00,355.00,20.186346291
5002,STAR1->STAR2 vlan4012,355.00,356.00,20.358144983
5002,STAR1->STAR2 vlan4012,356.00,357.00,20.272245637
5002,STAR1->STAR2 vlan4012,357.00,358.00,20.186346291
5002,STAR1->STAR2 vlan4012,358.00,359.00,20.529943675
5002,STAR1->STAR2 vlan4012,359.00,360.00,20.701742367
5002,STAR1->STAR2 vlan4012,360.00,361.00,20.186346291
